 If projected  the data must be readable.  On a 10x10 projection screen  90% of viewers must be able to read Event / Activity data from a viewing distance of 30,Security,0.3671817481517792
 If projected  the data must be understandable. On a 10x10 projection screen  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100,Usability,0.26051777601242065
The product shall ensure that it can only be accessed by authorized users.  The product will be able to distinguish between authorized and unauthorized users in all access attempts,Usability,0.49266865849494934
The product shall be intuitive and self-explanatory.  :  90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.,Usability,0.32416924834251404
The system shall be used by realtors with no training.,Usability,0.46973034739494324
The system shall be intuitive and self explanatory.,Usability,0.6375687122344971
The product shall be easy for a realtor to learn.,Usability,0.41127336025238037
The product shall use symbols and words that are naturally understandable by the realtor community.,Usability,0.407508909702301
The product shall be installed by an untrained realtor   without recourse to separately-printed instructions.,Usability,0.4239937365055084
90% of untrained realtors shall be able to install the product on their device without printed instructions,Usability,0.32159653306007385
Only registered realtors shall be able to access the system.,Usability,0.4114097058773041
Every user of the system shall be authenticated and authorized.,Usability,0.33885708451271057
The product shall prevent its data from incorrect data being introduced.,Usability,0.49678677320480347
The system shall be easy to use by the Program Administrators/Nursing Staff Members.,Usability,0.427073210477829
All of the users shall be able to use the system after one day of training.,Usability,0.37769079208374023
The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.,Usability,0.2640083134174347
The number of mistakes noted by the students shall be decreased by 50% in the first year.,Usability,0.07506294548511505
The system shall be intuitive to the Program Administrators/Nursing Staff Members.,Usability,0.3719995617866516
2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.,Usability,0.2773606479167938
The system shall use symbols and words that are naturally understandable by the user community.,Usability,0.5038290023803711
The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.,Usability,0.3293975293636322
Only authorized users shall have access to clinical site information.,Usability,0.315353125333786
Program Administrators/Nursing Staff Members are the only people who shall have access to clinical site details.,Usability,0.22300496697425842
Only authorized users shall have access to students’ personal information.,Usability,0.26166701316833496
Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students’ personal information.,Usability,0.371010422706604
Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.,Usability,0.21659645438194275
Fit Criterion: Dr Susan Poslusny and Karen Sysol are the only people who shall have access to the final class section scheduling for the system that interfaces with CampusConnect.,Usability,0.30057281255722046
The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.,Security,0.4874708354473114
The system shall protect private information in accordance with the organization’s information policy.,Security,0.5065358281135559
The system shall be built such that it is as secure as possible from malicious interference.,Usability,0.4521007835865021
The system shall use the organization’s standard virus protection software to help monitor threats to itself.,Usability,0.31978246569633484
The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.,Security,0.4793168604373932
100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.,Usability,0.33161622285842896
100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.,Usability,0.4597313404083252
100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.,Usability,0.41890203952789307
The Disputes application shall ensure that only users with the appropriate access level are allowed to initiate dispute requests.,Usability,0.39504480361938477
Only users with Update access must be able to initiate dispute requests.,Usability,0.19302505254745483
The Disputes application shall ensure that only authorized users are allowed to logon to the application.,Usability,0.37008416652679443
 All authorized users  once authenticated must be able to logon to the Disputes System,Usability,0.34494563937187195
The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user’s access level.  The report will be reviewed for auditing purposes.,Usability,0.2792779505252838
All additions of new users and modifications to user’s access shall be recorded on the User Report.,Usability,0.3111165463924408
 If a user account is revoked  it can only be re-instantiated by the System Administrator.,Usability,0.1483900547027588
Only the System Administrator shall be able to reset a revoked user logon account,Usability,0.2987004220485687
The Disputes application shall manipulate and view business data. Users will not have direct access to data files or databases.,Usability,0.22515636682510376
All updates to data files or database must be initiated from the Disputes System.,Usability,0.3117413818836212
The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.,Usability,0.42894989252090454
The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.,Usability,0.15077723562717438
Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.,Usability,0.20495367050170898
The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training,Usability,0.19729895889759064
The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.,Usability,0.2840888500213623
Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.,Security,0.5203609466552734
Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.,Usability,0.39232850074768066
Only collision estimators shall search for recycled parts.  Users without the collision estimator role shall not have access to the search for recycled parts.,Usability,0.3946641981601715
Only valid data shall be entered into the system.  No invalid data shall be entered into the system.,Security,0.5110127329826355
One insurance company shall not be able to view another insurance companys claim data.,Usability,0.4369615614414215
The product shall free of computer viruses.,Usability,0.5172085762023926
The system shall prevent malicious attacks including denial of service.,Usability,0.44588735699653625
The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.,Usability,0.1272301822900772
The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,Usability,0.12216124683618546
The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.,Usability,0.22194015979766846
The product shall allow the user to select a chosen language from one of the target market countries.,Usability,0.3351749777793884
The product shall allow for customization of start page and views preferences.,Usability,0.3743821084499359
 An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.,Usability,0.1838679015636444
The product shall use a standard navigation menu familiar to most web users.,Usability,0.42984259128570557
The product shall allow for intuitive searching of available conference rooms.,Usability,0.417277991771698
The product shall conform to the Americans with Disabilities Act.,Usability,0.45242923498153687
A new user must be able to be added to the system within 10 minutes.  90% of new users are able to log into the system within 10 minutes.,Usability,0.1251477301120758
Every registered user will have access to the product’s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,Usability,0.15461365878582
 The product shall be translated into foreign languages other than the target market countries’ languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market’s language.,Usability,0.2543337047100067
The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.,Usability,0.39993759989738464
